WindPRO Meteo Data Export version 7
Geographical Coordinates (WGS84):	Longitude: 	9.120000	Latitude: 	56.065548
Local Coordinates: (UTM (north)-WGS84 Zone: 32)	Easting: 	507471.46	Northing: 	6213381.43	EPSG: 32632
Description:	ERA5 (Gaussian Grid)_N56.065548_E009.12
User label:	
Date time format:	yyyy-MM-dd hh:mm
Decimal separator:	"."
Digit group separator:	","
Displacement height [m]:	0.0
All time stamps:	(UTC+01:00) Brussels, Copenhagen, Madrid, Paris
UTC offset [minutes]:	-60

StatusValues:
Ok	0
Disabled	1
Below limit	2
Above limit	4
Duplicate	8
Null value	16
Missing	32
Other error	128

Calibration factors: The files that windPRO imports from are assumed to hold calibrated data - from these it is often possible to see which logger calibration factors are used.
windPRO offer by import optional recalibration factors. Please note that although it is possible to have individual calibration factors for each signal type, only the scale and offset from the first file, from the first import filter, are shown below.
Additionally, if a signal is based on multiple channels, only the scale and offset of the first channel is exported.
Logger scale	#N/A
Logger offset	#N/A
Import scale	1	1							1	1							1	1	1	1									
Import offset	0	0							0	0							0	0	0	0									

Note that SampleStatus takes precedence over DataStatus which means that DataStatus is only relevant if SampleStatus is OK.

TimeStamp	MeanWindSpeedUID_10.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_10.0m|Wind direction|L0.00|U360.00	Comment_10.0m	TimeStampStatus_10.0m	SampleStatus_10.0m	DataStatus_MeanWindSpeedUID_10.0m	DataStatus_DirectionUID_10.0m	MeanWindSpeedUID_100.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_100.0m|Wind direction|L0.00|U360.00	Comment_100.0m	TimeStampStatus_100.0m	SampleStatus_100.0m	DataStatus_MeanWindSpeedUID_100.0m	DataStatus_DirectionUID_100.0m	TemperatureUID_2.0m|Temperature|L-50.00|U60.00	SolarRadiationUID_2.0m|Solar irradiation|L-10.00|U2000.00	StabilityUID_2.0m|Stability (1/L)	RelativeHumidityUID_2.0m|Relative humidity|L0.00|U100.00	Comment_2.0m	TimeStampStatus_2.0m	SampleStatus_2.0m	DataStatus_TemperatureUID_2.0m	DataStatus_SolarRadiationUID_2.0m	DataStatus_StabilityUID_2.0m	DataStatus_RelativeHumidityUID_2.0m	
	[m/s]	[Degrees]						[m/s]	[Degrees]						[Deg C]	[W/m²]	[1/m]	[%]							
2005-12-15 13:00	10.17	307.3		0	0	0	0	15.65	308.8		0	0	0	0	7.0	118.0600	0.000444	73.1		0	0	0	0	0	0
2005-12-15 14:00	9.73	306.9		0	0	0	0	15.22	308.4		0	0	0	0	6.9	60.9800	0.000601	73.6		0	0	0	0	0	0
2005-12-15 15:00	9.81	307.1		0	0	0	0	15.48	308.8		0	0	0	0	6.6	10.2900	0.002036	71.9		0	0	0	0	0	0
2005-12-15 16:00	9.69	309.2		0	0	0	0	15.41	311.2		0	0	0	0	5.9	0.0000	0.002723	69.3		0	0	0	0	0	0
2005-12-15 17:00	9.46	310.0		0	0	0	0	15.15	312.0		0	0	0	0	5.7	0.0000	0.003242	67.7		0	0	0	0	0	0
2005-12-15 18:00	8.98	309.4		0	0	0	0	14.40	311.6		0	0	0	0	5.2	0.0000	0.002897	69.6		0	0	0	0	0	0
2005-12-15 19:00	8.77	307.4		0	0	0	0	14.06	309.8		0	0	0	0	4.7	0.0000	0.002897	70.5		0	0	0	0	0	0
2005-12-15 20:00	8.51	305.7		0	0	0	0	13.56	308.1		0	0	0	0	4.5	0.0000	0.003486	72.1		0	0	0	0	0	0
2005-12-15 21:00	7.87	303.3		0	0	0	0	12.67	306.1		0	0	0	0	4.3	0.0000	0.003616	73.1		0	0	0	0	0	0
2005-12-15 22:00	7.32	299.2		0	0	0	0	11.79	302.1		0	0	0	0	4.0	0.0000	0.003753	74.6		0	0	0	0	0	0
2005-12-15 23:00	6.20	290.0		0	0	0	0	10.27	293.9		0	0	0	0	3.7	0.0000	0.004538	80.8		0	0	0	0	0	0
2005-12-16 00:00	5.86	289.2		0	0	0	0	9.75	292.0		0	0	0	0	3.4	0.0000	0.007271	83.1		0	0	0	0	0	0
2005-12-16 01:00	5.04	286.4		0	0	0	0	8.62	290.8		0	0	0	0	3.3	0.0000	0.011385	86.1		0	0	0	0	0	0
2005-12-16 02:00	4.05	289.8		0	0	0	0	7.10	293.9		0	0	0	0	3.0	0.0000	0.034421	89.2		0	0	0	0	0	0
2005-12-16 03:00	2.71	298.4		0	0	0	0	5.44	305.1		0	0	0	0	2.4	0.0000	0.049196	93.8		0	0	0	0	0	0
2005-12-16 04:00	2.09	290.5		0	0	0	0	3.66	306.2		0	0	0	0	1.4	0.0000	-0.029223	97.2		0	0	0	0	0	0
2005-12-16 05:00	1.51	333.2		0	0	0	0	2.42	325.2		0	0	0	0	0.9	0.0000	-0.013434	100.0		0	0	0	0	0	0
2005-12-16 06:00	1.62	17.3		0	0	0	0	3.05	7.4		0	0	0	0	0.5	0.0000	-0.002705	98.6		0	0	0	0	0	0
2005-12-16 07:00	3.96	346.8		0	0	0	0	6.63	354.6		0	0	0	0	0.6	0.0000	-0.001595	96.4		0	0	0	0	0	0
2005-12-16 08:00	6.29	338.5		0	0	0	0	10.25	344.0		0	0	0	0	0.6	0.0000	0.001986	94.4		0	0	0	0	0	0
2005-12-16 09:00	5.45	334.8		0	0	0	0	9.09	337.7		0	0	0	0	0.9	19.0000	0.006532	89.7		0	0	0	0	0	0
2005-12-16 10:00	5.67	328.2		0	0	0	0	9.55	332.1		0	0	0	0	0.7	82.1000	0.006337	87.7		0	0	0	0	0	0
2005-12-16 11:00	5.52	340.2		0	0	0	0	9.38	344.3		0	0	0	0	0.6	93.9400	0.003603	84.6		0	0	0	0	0	0
2005-12-16 12:00	5.63	341.7		0	0	0	0	9.13	345.7		0	0	0	0	0.6	108.9100	0.003045	85.2		0	0	0	0	0	0
2005-12-16 13:00	5.51	339.8		0	0	0	0	8.88	343.5		0	0	0	0	0.8	102.3300	0.002321	85.2		0	0	0	0	0	0
2005-12-16 14:00	4.96	333.9		0	0	0	0	8.26	338.3		0	0	0	0	1.1	65.4800	0.014160	83.4		0	0	0	0	0	0
2005-12-16 15:00	4.09	323.9		0	0	0	0	7.67	330.1		0	0	0	0	1.1	11.0800	0.047032	81.0		0	0	0	0	0	0
2005-12-16 16:00	3.37	312.4		0	0	0	0	7.57	321.5		0	0	0	0	0.1	0.0000	0.074847	82.1		0	0	0	0	0	0
2005-12-16 17:00	3.39	305.1		0	0	0	0	7.87	315.9		0	0	0	0	-0.8	0.0000	0.141149	81.9		0	0	0	0	0	0
2005-12-16 18:00	3.17	304.2		0	0	0	0	7.71	316.0		0	0	0	0	-1.2	0.0000	0.184705	81.3		0	0	0	0	0	0
2005-12-16 19:00	3.14	299.8		0	0	0	0	7.58	312.8		0	0	0	0	-1.7	0.0000	0.066217	82.4		0	0	0	0	0	0
2005-12-16 20:00	3.41	295.8		0	0	0	0	7.83	308.9		0	0	0	0	-1.6	0.0000	0.040934	84.3		0	0	0	0	0	0
2005-12-16 21:00	3.68	297.8		0	0	0	0	8.08	309.4		0	0	0	0	-1.5	0.0000	0.028702	86.2		0	0	0	0	0	0
2005-12-16 22:00	3.87	300.7		0	0	0	0	8.20	310.7		0	0	0	0	-1.3	0.0000	0.018598	88.2		0	0	0	0	0	0
2005-12-16 23:00	4.20	311.3		0	0	0	0	8.43	318.8		0	0	0	0	-1.0	0.0000	0.011859	90.2		0	0	0	0	0	0
2005-12-17 00:00	4.72	315.7		0	0	0	0	8.88	322.1		0	0	0	0	-0.7	0.0000	0.011157	90.2		0	0	0	0	0	0
2005-12-17 01:00	4.65	318.4		0	0	0	0	8.78	323.7		0	0	0	0	-0.4	0.0000	0.023505	85.7		0	0	0	0	0	0
2005-12-17 02:00	4.23	314.1		0	0	0	0	8.37	319.7		0	0	0	0	-0.5	0.0000	0.032908	83.2		0	0	0	0	0	0
2005-12-17 03:00	4.28	306.9		0	0	0	0	8.46	312.8		0	0	0	0	-1.3	0.0000	0.044982	83.7		0	0	0	0	0	0
2005-12-17 04:00	3.96	307.1		0	0	0	0	8.09	312.6		0	0	0	0	-1.8	0.0000	0.062431	84.3		0	0	0	0	0	0
2005-12-17 05:00	3.15	309.6		0	0	0	0	7.11	317.7		0	0	0	0	-1.7	0.0000	0.101471	83.7		0	0	0	0	0	0
2005-12-17 06:00	2.43	315.7		0	0	0	0	6.34	326.9		0	0	0	0	-2.7	0.0000	0.068905	88.1		0	0	0	0	0	0
2005-12-17 07:00	2.20	333.6		0	0	0	0	5.92	344.1		0	0	0	0	-3.5	0.0000	0.069624	92.8		0	0	0	0	0	0
2005-12-17 08:00	2.59	357.7		0	0	0	0	6.35	6.3		0	0	0	0	-3.7	0.0000	0.046291	95.6		0	0	0	0	0	0
2005-12-17 09:00	3.05	8.9		0	0	0	0	6.83	18.2		0	0	0	0	-3.5	21.7600	0.025799	97.1		0	0	0	0	0	0
2005-12-17 10:00	3.37	4.1		0	0	0	0	6.88	14.6		0	0	0	0	-3.3	77.5800	0.010761	97.8		0	0	0	0	0	0
2005-12-17 11:00	4.02	351.3		0	0	0	0	7.69	359.6		0	0	0	0	-1.9	116.0900	0.007764	92.2		0	0	0	0	0	0
2005-12-17 12:00	4.36	353.3		0	0	0	0	7.70	358.7		0	0	0	0	-0.5	144.1100	0.007509	88.9		0	0	0	0	0	0
2005-12-17 13:00	3.88	347.6		0	0	0	0	7.00	353.9		0	0	0	0	0.6	123.2700	0.015783	84.6		0	0	0	0	0	0
2005-12-17 14:00	3.29	336.1		0	0	0	0	6.55	343.8		0	0	0	0	0.6	69.9400	0.054704	83.3		0	0	0	0	0	0
2005-12-17 15:00	2.60	321.7		0	0	0	0	6.39	332.9		0	0	0	0	-0.3	11.6800	0.179958	84.5		0	0	0	0	0	0
2005-12-17 16:00	2.46	309.8		0	0	0	0	6.59	322.7		0	0	0	0	-2.4	0.0000	0.656678	86.1		0	0	0	0	0	0
2005-12-17 17:00	2.58	295.3		0	0	0	0	6.49	311.5		0	0	0	0	-3.6	0.0000	0.250085	87.3		0	0	0	0	0	0
2005-12-17 18:00	2.90	280.9		0	0	0	0	6.15	303.1		0	0	0	0	-3.9	0.0000	0.092935	87.3		0	0	0	0	0	0
2005-12-17 19:00	2.49	272.3		0	0	0	0	6.31	297.3		0	0	0	0	-3.6	0.0000	0.083562	88.0		0	0	0	0	0	0
2005-12-17 20:00	2.69	274.7		0	0	0	0	7.13	296.4		0	0	0	0	-3.4	0.0000	0.053808	88.0		0	0	0	0	0	0
2005-12-17 21:00	3.35	285.9		0	0	0	0	8.15	302.1		0	0	0	0	-3.3	0.0000	0.037608	88.7		0	0	0	0	0	0
2005-12-17 22:00	4.06	299.6		0	0	0	0	9.05	310.6		0	0	0	0	-3.0	0.0000	0.024806	90.1		0	0	0	0	0	0
2005-12-17 23:00	4.96	310.2		0	0	0	0	9.99	316.8		0	0	0	0	-2.0	0.0000	0.021596	87.5		0	0	0	0	0	0
2005-12-18 00:00	5.76	316.6		0	0	0	0	10.84	320.6		0	0	0	0	-1.4	0.0000	0.022740	85.0		0	0	0	0	0	0
2005-12-18 01:00	5.60	317.5		0	0	0	0	10.54	321.5		0	0	0	0	-1.0	0.0000	0.026709	84.4		0	0	0	0	0	0
2005-12-18 02:00	5.06	316.9		0	0	0	0	9.81	321.6		0	0	0	0	-1.0	0.0000	0.029810	85.7		0	0	0	0	0	0
2005-12-18 03:00	4.68	314.0		0	0	0	0	9.39	320.1		0	0	0	0	-1.1	0.0000	0.034090	86.9		0	0	0	0	0	0
2005-12-18 04:00	4.79	316.0		0	0	0	0	9.56	321.5		0	0	0	0	-1.4	0.0000	0.041178	88.2		0	0	0	0	0	0
2005-12-18 05:00	4.70	320.3		0	0	0	0	9.47	325.8		0	0	0	0	-1.4	0.0000	0.059340	87.5		0	0	0	0	0	0
2005-12-18 06:00	4.24	322.8		0	0	0	0	8.95	329.2		0	0	0	0	-1.4	0.0000	0.088467	87.5		0	0	0	0	0	0
2005-12-18 07:00	3.57	319.5		0	0	0	0	8.23	328.4		0	0	0	0	-2.0	0.0000	0.095079	88.1		0	0	0	0	0	0
2005-12-18 08:00	3.21	314.2		0	0	0	0	7.77	325.2		0	0	0	0	-2.2	0.0000	0.114367	88.8		0	0	0	0	0	0
2005-12-18 09:00	2.98	312.1		0	0	0	0	7.52	324.4		0	0	0	0	-2.5	28.1800	0.082723	88.1		0	0	0	0	0	0
2005-12-18 10:00	2.78	313.6		0	0	0	0	6.96	325.8		0	0	0	0	-1.8	90.0100	0.048047	88.2		0	0	0	0	0	0
2005-12-18 11:00	2.20	328.7		0	0	0	0	6.07	340.6		0	0	0	0	-0.5	135.4300	0.038044	87.0		0	0	0	0	0	0
2005-12-18 12:00	1.59	339.1		0	0	0	0	4.69	351.2		0	0	0	0	0.7	147.4100	0.059549	82.1		0	0	0	0	0	0
2005-12-18 13:00	2.13	352.3		0	0	0	0	3.43	6.0		0	0	0	0	1.0	122.0600	0.338284	82.8		0	0	0	0	0	0
2005-12-18 14:00	1.33	359.8		0	0	0	0	2.21	21.2		0	0	0	0	0.2	69.1700	0.680766	86.4		0	0	0	0	0	0
2005-12-18 15:00	0.73	327.3		0	0	0	0	1.19	22.8		0	0	0	0	0.0	11.7200	0.578426	84.5		0	0	0	0	0	0
2005-12-18 16:00	0.56	248.4		0	0	0	0	0.31	323.9		0	0	0	0	-1.4	0.0000	0.527105	90.9		0	0	0	0	0	0
2005-12-18 17:00	0.90	187.1		0	0	0	0	0.71	207.7		0	0	0	0	-4.1	0.0000	0.437453	94.9		0	0	0	0	0	0
2005-12-18 18:00	1.78	177.8		0	0	0	0	1.60	202.1		0	0	0	0	-4.8	0.0000	0.242390	95.6		0	0	0	0	0	0
2005-12-18 19:00	2.29	179.9		0	0	0	0	2.73	206.4		0	0	0	0	-5.1	0.0000	0.022635	97.8		0	0	0	0	0	0
2005-12-18 20:00	1.97	176.0		0	0	0	0	3.75	204.2		0	0	0	0	-5.3	0.0000	0.022963	97.0		0	0	0	0	0	0
2005-12-18 21:00	2.19	175.7		0	0	0	0	4.57	203.4		0	0	0	0	-5.0	0.0000	0.010778	97.8		0	0	0	0	0	0
2005-12-18 22:00	2.42	176.2		0	0	0	0	5.18	203.0		0	0	0	0	-4.5	0.0000	0.010903	99.2		0	0	0	0	0	0
2005-12-18 23:00	2.87	179.1		0	0	0	0	5.80	200.1		0	0	0	0	-4.5	0.0000	0.009658	98.5		0	0	0	0	0	0
2005-12-19 00:00	3.10	181.5		0	0	0	0	6.27	201.0		0	0	0	0	-3.5	0.0000	0.015968	98.5		0	0	0	0	0	0
2005-12-19 01:00	3.13	178.4		0	0	0	0	6.34	196.8		0	0	0	0	-3.1	0.0000	0.016692	99.3		0	0	0	0	0	0
2005-12-19 02:00	3.31	174.8		0	0	0	0	6.70	192.3		0	0	0	0	-2.6	0.0000	0.011483	98.5		0	0	0	0	0	0
2005-12-19 03:00	3.62	174.2		0	0	0	0	7.11	189.0		0	0	0	0	-1.3	0.0000	0.014136	95.0		0	0	0	0	0	0
2005-12-19 04:00	3.87	174.0		0	0	0	0	7.29	185.7		0	0	0	0	-0.6	0.0000	0.011371	93.6		0	0	0	0	0	0
2005-12-19 05:00	4.25	171.7		0	0	0	0	7.84	181.5		0	0	0	0	0.1	0.0000	0.008669	93.0		0	0	0	0	0	0
2005-12-19 06:00	4.68	170.7		0	0	0	0	8.25	177.4		0	0	0	0	0.5	0.0000	0.006234	96.4		0	0	0	0	0	0
2005-12-19 07:00	5.21	166.2		0	0	0	0	8.88	171.8		0	0	0	0	0.6	0.0000	0.004242	97.9		0	0	0	0	0	0
2005-12-19 08:00	5.36	167.1		0	0	0	0	9.17	171.3		0	0	0	0	0.6	0.0000	0.003655	98.6		0	0	0	0	0	0
2005-12-19 09:00	5.53	171.8		0	0	0	0	9.48	175.5		0	0	0	0	0.7	3.0000	0.002994	99.3		0	0	0	0	0	0
2005-12-19 10:00	5.72	176.8		0	0	0	0	9.78	181.1		0	0	0	0	0.7	14.4900	0.003676	99.3		0	0	0	0	0	0
2005-12-19 11:00	5.32	175.9		0	0	0	0	8.96	183.5		0	0	0	0	0.9	30.0100	0.007662	97.9		0	0	0	0	0	0
2005-12-19 12:00	3.26	196.3		0	0	0	0	5.78	216.8		0	0	0	0	1.2	76.7300	0.001442	97.2		0	0	0	0	0	0
2005-12-19 13:00	3.38	273.1		0	0	0	0	7.05	289.8		0	0	0	0	3.0	82.2400	0.002426	95.2		0	0	0	0	0	0
2005-12-19 14:00	5.76	307.6		0	0	0	0	10.15	311.7		0	0	0	0	3.9	52.7100	0.009446	93.9		0	0	0	0	0	0
2005-12-19 15:00	6.01	311.1		0	0	0	0	10.65	314.8		0	0	0	0	3.7	10.2000	0.019796	93.2		0	0	0	0	0	0
2005-12-19 16:00	5.34	308.2		0	0	0	0	10.19	311.9		0	0	0	0	3.0	0.0000	0.034704	92.5		0	0	0	0	0	0
2005-12-19 17:00	4.73	301.5		0	0	0	0	9.67	306.7		0	0	0	0	2.4	0.0000	0.037598	92.4		0	0	0	0	0	0
2005-12-19 18:00	4.24	292.8		0	0	0	0	9.11	301.0		0	0	0	0	2.4	0.0000	0.026736	92.4		0	0	0	0	0	0
2005-12-19 19:00	4.74	294.0		0	0	0	0	9.61	301.2		0	0	0	0	2.8	0.0000	0.021578	93.1		0	0	0	0	0	0
2005-12-19 20:00	5.06	297.9		0	0	0	0	9.88	304.0		0	0	0	0	3.0	0.0000	0.023504	92.5		0	0	0	0	0	0
2005-12-19 21:00	5.18	298.3		0	0	0	0	10.07	303.5		0	0	0	0	3.0	0.0000	0.024353	91.2		0	0	0	0	0	0
2005-12-19 22:00	5.16	295.1		0	0	0	0	10.03	300.1		0	0	0	0	3.1	0.0000	0.022923	90.5		0	0	0	0	0	0
2005-12-19 23:00	5.44	291.6		0	0	0	0	10.27	295.8		0	0	0	0	3.5	0.0000	0.019970	92.5		0	0	0	0	0	0
2005-12-20 00:00	5.70	292.6		0	0	0	0	10.51	296.6		0	0	0	0	3.8	0.0000	0.013618	93.8		0	0	0	0	0	0
2005-12-20 01:00	6.02	292.9		0	0	0	0	10.81	296.3		0	0	0	0	4.5	0.0000	0.009251	93.9		0	0	0	0	0	0
2005-12-20 02:00	6.35	293.2		0	0	0	0	11.10	296.3		0	0	0	0	5.0	0.0000	0.008079	93.2		0	0	0	0	0	0
2005-12-20 03:00	6.50	292.2		0	0	0	0	11.25	295.0		0	0	0	0	5.5	0.0000	0.009478	92.0		0	0	0	0	0	0
2005-12-20 04:00	6.44	291.6		0	0	0	0	11.21	294.8		0	0	0	0	5.5	0.0000	0.009063	90.7		0	0	0	0	0	0
2005-12-20 05:00	6.43	291.9		0	0	0	0	11.13	294.8		0	0	0	0	5.7	0.0000	0.009154	90.1		0	0	0	0	0	0
2005-12-20 06:00	6.35	290.5		0	0	0	0	11.09	293.8		0	0	0	0	5.6	0.0000	0.009073	91.3		0	0	0	0	0	0
2005-12-20 07:00	6.25	291.0		0	0	0	0	10.97	293.9		0	0	0	0	5.6	0.0000	0.011670	92.6		0	0	0	0	0	0
2005-12-20 08:00	6.15	294.2		0	0	0	0	10.80	296.9		0	0	0	0	5.7	0.0000	0.013723	92.6		0	0	0	0	0	0
2005-12-20 09:00	5.77	299.8		0	0	0	0	10.33	302.9		0	0	0	0	5.6	11.3400	0.008887	93.3		0	0	0	0	0	0
2005-12-20 10:00	5.47	306.6		0	0	0	0	9.69	309.3		0	0	0	0	5.8	29.8800	0.008695	93.3		0	0	0	0	0	0
2005-12-20 11:00	4.84	327.2		0	0	0	0	8.46	328.1		0	0	0	0	6.0	49.0300	0.014147	90.1		0	0	0	0	0	0
2005-12-20 12:00	4.03	341.8		0	0	0	0	7.04	344.1		0	0	0	0	6.0	63.1100	0.019283	89.5		0	0	0	0	0	0
2005-12-20 13:00	2.82	0.0		0	0	0	0	5.00	3.0		0	0	0	0	5.7	71.6600	0.040732	91.3		0	0	0	0	0	0
2005-12-20 14:00	1.84	17.2		0	0	0	0	4.03	21.9		0	0	0	0	5.4	54.1200	0.497795	91.3		0	0	0	0	0	0
2005-12-20 15:00	1.61	20.9		0	0	0	0	3.76	29.5		0	0	0	0	3.7	10.3800	0.390671	93.2		0	0	0	0	0	0
2005-12-20 16:00	2.41	29.7		0	0	0	0	4.12	38.0		0	0	0	0	1.1	0.0000	0.476140	96.5		0	0	0	0	0	0
2005-12-20 17:00	2.33	42.1		0	0	0	0	4.08	47.2		0	0	0	0	-0.1	0.0000	0.539360	96.4		0	0	0	0	0	0
2005-12-20 18:00	2.82	48.6		0	0	0	0	3.49	53.5		0	0	0	0	-1.3	0.0000	0.491087	97.1		0	0	0	0	0	0
2005-12-20 19:00	2.36	57.0		0	0	0	0	2.69	57.1		0	0	0	0	-2.8	0.0000	0.522157	97.1		0	0	0	0	0	0
2005-12-20 20:00	1.92	73.5		0	0	0	0	2.04	63.0		0	0	0	0	-3.3	0.0000	0.515874	95.6		0	0	0	0	0	0
2005-12-20 21:00	1.76	93.2		0	0	0	0	1.70	74.8		0	0	0	0	-3.6	0.0000	0.439222	97.1		0	0	0	0	0	0
2005-12-20 22:00	1.95	112.6		0	0	0	0	1.68	98.8		0	0	0	0	-4.0	0.0000	0.267233	94.9		0	0	0	0	0	0
2005-12-20 23:00	1.73	120.8		0	0	0	0	2.65	120.8		0	0	0	0	-4.4	0.0000	0.222920	97.8		0	0	0	0	0	0
2005-12-21 00:00	1.70	142.9		0	0	0	0	3.16	149.3		0	0	0	0	-4.0	0.0000	0.088629	94.9		0	0	0	0	0	0
2005-12-21 01:00	2.02	161.5		0	0	0	0	4.25	172.8		0	0	0	0	-3.9	0.0000	0.053999	93.5		0	0	0	0	0	0
2005-12-21 02:00	2.32	167.1		0	0	0	0	5.20	182.8		0	0	0	0	-3.4	0.0000	0.039557	92.1		0	0	0	0	0	0
2005-12-21 03:00	2.47	170.8		0	0	0	0	5.70	188.0		0	0	0	0	-3.4	0.0000	0.028687	91.4		0	0	0	0	0	0
2005-12-21 04:00	2.73	179.7		0	0	0	0	6.03	194.2		0	0	0	0	-3.1	0.0000	0.026748	90.1		0	0	0	0	0	0
2005-12-21 05:00	2.80	184.1		0	0	0	0	6.04	199.9		0	0	0	0	-2.6	0.0000	0.014747	91.5		0	0	0	0	0	0
2005-12-21 06:00	2.99	187.5		0	0	0	0	6.13	204.6		0	0	0	0	-1.6	0.0000	0.008229	93.6		0	0	0	0	0	0
2005-12-21 07:00	3.24	193.3		0	0	0	0	5.94	209.2		0	0	0	0	-1.3	0.0000	0.002324	97.8		0	0	0	0	0	0
2005-12-21 08:00	3.37	199.2		0	0	0	0	5.86	212.6		0	0	0	0	0.0	0.0000	0.000363	97.8		0	0	0	0	0	0
2005-12-21 09:00	3.47	202.0		0	0	0	0	5.96	215.4		0	0	0	0	0.9	7.4500	0.002869	97.2		0	0	0	0	0	0
2005-12-21 10:00	3.68	206.4		0	0	0	0	6.21	218.3		0	0	0	0	1.4	21.0100	0.002173	97.2		0	0	0	0	0	0
2005-12-21 11:00	3.85	212.7		0	0	0	0	6.83	224.5		0	0	0	0	2.9	34.1700	0.002374	97.9		0	0	0	0	0	0
2005-12-21 12:00	4.48	220.6		0	0	0	0	6.76	225.7		0	0	0	0	4.0	66.9200	0.005925	97.2		0	0	0	0	0	0
2005-12-21 13:00	4.73	220.9		0	0	0	0	7.27	225.0		0	0	0	0	4.8	57.2100	0.010590	93.9		0	0	0	0	0	0
2005-12-21 14:00	5.12	219.8		0	0	0	0	8.12	223.3		0	0	0	0	5.0	25.6700	0.013360	92.6		0	0	0	0	0	0
2005-12-21 15:00	5.19	215.4		0	0	0	0	9.07	220.1		0	0	0	0	5.7	6.2800	0.011385	92.0		0	0	0	0	0	0
2005-12-21 16:00	5.41	213.1		0	0	0	0	9.66	217.2		0	0	0	0	5.4	0.0000	0.008421	93.3		0	0	0	0	0	0
2005-12-21 17:00	6.02	219.0		0	0	0	0	10.46	223.6		0	0	0	0	5.8	0.0000	0.005755	93.3		0	0	0	0	0	0
2005-12-21 18:00	6.43	225.7		0	0	0	0	10.80	229.2		0	0	0	0	6.2	0.0000	0.004801	94.0		0	0	0	0	0	0
2005-12-21 19:00	6.96	236.3		0	0	0	0	11.39	239.1		0	0	0	0	6.6	0.0000	0.005131	94.0		0	0	0	0	0	0
2005-12-21 20:00	6.01	258.3		0	0	0	0	10.01	263.2		0	0	0	0	6.5	0.0000	0.008731	94.0		0	0	0	0	0	0
2005-12-21 21:00	5.37	288.8		0	0	0	0	9.44	293.9		0	0	0	0	6.0	0.0000	0.021080	92.7		0	0	0	0	0	0
2005-12-21 22:00	4.86	288.9		0	0	0	0	9.07	293.9		0	0	0	0	5.0	0.0000	0.021908	93.2		0	0	0	0	0	0
2005-12-21 23:00	4.73	280.5		0	0	0	0	9.07	286.5		0	0	0	0	4.6	0.0000	0.016429	91.9		0	0	0	0	0	0
2005-12-22 00:00	4.98	276.8		0	0	0	0	9.38	282.2		0	0	0	0	4.6	0.0000	0.015374	91.3		0	0	0	0	0	0
2005-12-22 01:00	5.44	276.5		0	0	0	0	9.94	281.0		0	0	0	0	4.6	0.0000	0.013979	89.4		0	0	0	0	0	0
2005-12-22 02:00	5.74	277.5		0	0	0	0	10.37	281.6		0	0	0	0	4.4	0.0000	0.012168	90.6		0	0	0	0	0	0
2005-12-22 03:00	6.11	280.5		0	0	0	0	10.88	284.1		0	0	0	0	4.5	0.0000	0.011613	88.1		0	0	0	0	0	0
2005-12-22 04:00	6.44	284.8		0	0	0	0	11.18	287.7		0	0	0	0	4.4	0.0000	0.011009	90.0		0	0	0	0	0	0
2005-12-22 05:00	6.24	284.9		0	0	0	0	10.91	288.3		0	0	0	0	4.5	0.0000	0.010142	89.4		0	0	0	0	0	0
2005-12-22 06:00	6.44	284.9		0	0	0	0	11.21	287.9		0	0	0	0	4.4	0.0000	0.009733	90.0		0	0	0	0	0	0
2005-12-22 07:00	6.81	287.2		0	0	0	0	11.60	289.8		0	0	0	0	4.3	0.0000	0.007200	90.0		0	0	0	0	0	0
2005-12-22 08:00	6.99	288.9		0	0	0	0	11.89	292.1		0	0	0	0	4.5	0.0000	0.007854	89.4		0	0	0	0	0	0
2005-12-22 09:00	7.09	287.4		0	0	0	0	12.01	291.2		0	0	0	0	4.5	21.9600	0.006268	90.0		0	0	0	0	0	0
2005-12-22 10:00	7.58	286.7		0	0	0	0	12.59	290.0		0	0	0	0	4.9	72.1600	0.004063	88.1		0	0	0	0	0	0
2005-12-22 11:00	7.79	290.8		0	0	0	0	12.64	293.8		0	0	0	0	5.8	113.5300	0.003671	82.2		0	0	0	0	0	0
2005-12-22 12:00	7.98	292.4		0	0	0	0	12.77	294.8		0	0	0	0	6.3	131.4100	0.002848	80.0		0	0	0	0	0	0
2005-12-22 13:00	8.17	292.2		0	0	0	0	13.01	294.2		0	0	0	0	6.6	111.3600	0.003145	77.2		0	0	0	0	0	0
2005-12-22 14:00	8.08	294.0		0	0	0	0	12.96	295.8		0	0	0	0	6.4	52.0500	0.004815	77.2		0	0	0	0	0	0
2005-12-22 15:00	7.34	298.7		0	0	0	0	12.05	300.7		0	0	0	0	5.8	10.8800	0.009755	78.2		0	0	0	0	0	0
2005-12-22 16:00	6.48	300.3		0	0	0	0	11.10	303.0		0	0	0	0	5.0	0.0000	0.012773	78.7		0	0	0	0	0	0
2005-12-22 17:00	5.80	298.8		0	0	0	0	10.34	302.4		0	0	0	0	4.5	0.0000	0.013815	80.3		0	0	0	0	0	0
2005-12-22 18:00	5.46	297.7		0	0	0	0	9.87	301.6		0	0	0	0	4.2	0.0000	0.015609	81.4		0	0	0	0	0	0
